CUST_ID,CUST_NAME,CUST_SEGMENT,POSTAL_CODE,CITY,STATE,REGION
1140,Miriam Snow,Home Office,75701,Tyler,Texas,Central
973,Victor Godfrey,Corporate,95677,Rocklin,California,West
2103,Chris Williams,Corporate,51503,Council Bluffs,Iowa,Central
2104,Max Kirby,Corporate,52803,Davenport,Iowa,Central
3073,Roger Hopkins,Corporate,72032,Conway,Arkansas,South
1140,Miriam Snow,Small Business,75701,Tyler,Texas,Central
1140,Miriam Snow,Small Business,75701,Tyler,Texas,Central
2156,Kristin Dorsey,Corporate,48098,Troy,Michigan,Central
2157,Tom Hoyle Honeycutt,Corporate,48093,Warren,Michigan,Central
1368,Patsy Harmon,Consumer,75901,Lufkin,Texas,Central
336,Emma Sparks,Corporate,97045,Oregon City,Oregon,West
2699,Marcia Greenberg,Home Office,86442,Bullhead City,Arizona,West
961,Benjamin Chan,Home Office,94061,Redwood City,California,West
1607,Kathleen Huang Hall,Home Office,11520,Freeport,New York,East
1607,Kathleen Huang Hall,Home Office,11520,Freeport,New York,East
1607,Kathleen Huang Hall,Home Office,11520,Freeport,New York,East
1527,Neil Parker,Home Office,35601,Decatur,Alabama,South
2587,Eugene H Walsh,Home Office,54220,Manitowoc,Wisconsin,Central
339,Bobby Clements,Corporate,43229,Columbus,Ohio,East
3269,Billie Stern,Corporate,7060,North Plainfield,New Jersey,East
3266,Edgar Kumar,Corporate,4073,Sanford,Maine,East
3321,Tina Cameron,Small Business,37604,Johnson City,Tennessee,South
3321,Tina Cameron,Small Business,37604,Johnson City,Tennessee,South
2391,Jacob McNeill,Corporate,11572,Oceanside,New York,East
2391,Jacob McNeill,Corporate,11572,Oceanside,New York,East
3098,Lorraine Boykin,Consumer,11967,Shirley,New York,East
3098,Lorraine Boykin,Consumer,11967,Shirley,New York,East
3098,Lorraine Boykin,Consumer,11967,Shirley,New York,East
1755,Brett Boykin,Consumer,95376,Tracy,California,West
1588,Terri Justice Gardner,Corporate,44112,East Cleveland,Ohio,East
217,Billy Odom,Consumer,84047,Midvale,Utah,West
217,Billy Odom,Consumer,84047,Midvale,Utah,West
1072,Marion Owens,Corporate,18018,Bethlehem,Pennsylvania,East
1072,Marion Owens,Corporate,18018,Bethlehem,Pennsylvania,East
1743,Paige Jacobs,Consumer,77546,Friendswood,Texas,Central
3045,Jordan Beard,Small Business,66048,Leavenworth,Kansas,Central
3045,Jordan Beard,Small Business,66048,Leavenworth,Kansas,Central
2089,Annie Odom,Corporate,10956,New City,New York,East
2089,Annie Odom,Corporate,10956,New City,New York,East
3132,Anita Kang,Corporate,60060,Mundelein,Illinois,Central
3132,Anita Kang,Corporate,60060,Mundelein,Illinois,Central
3279,Ricky Allred,Home Office,29203,Columbia,South Carolina,South
3279,Ricky Allred,Home Office,29203,Columbia,South Carolina,South
2053,Kim Byrd,Home Office,88220,Carlsbad,New Mexico,West
2053,Kim Byrd,Home Office,88220,Carlsbad,New Mexico,West
2053,Kim Byrd,Home Office,88220,Carlsbad,New Mexico,West
3350,Amy York,Small Business,98444,Parkland,Washington,West
2831,Mike Strauss,Home Office,89031,North Las Vegas,Nevada,West
1281,Pauline Denton,Small Business,47591,Vincennes,Indiana,Central
2893,Kathryn Tate,Small Business,48071,Madison Heights,Michigan,Central
3338,Constance Robertson,Consumer,33614,Tampa,Florida,South
2433,Debra P May,Consumer,73160,Moore,Oklahoma,Central
1670,Carolyn Bowling,Small Business,24060,Blacksburg,Virginia,South
1670,Carolyn Bowling,Small Business,24060,Blacksburg,Virginia,South
566,Stephanie Pruitt,Corporate,60090,Wheeling,Illinois,Central
2131,Mary Hewitt,Home Office,64118,Gladstone,Missouri,Central
2369,Mike G Hartman,Consumer,33024,Pembroke Pines,Florida,South
2619,Brandon E Shepherd,Corporate,57103,Sioux Falls,South Dakota,Central
2192,Julia Haynes,Home Office,28115,Mooresville,North Carolina,South
3000,Priscilla Allen,Consumer,48342,Pontiac,Michigan,Central
3000,Priscilla Allen,Consumer,48342,Pontiac,Michigan,Central
825,Marvin Hunt,Small Business,79605,Abilene,Texas,Central
825,Marvin Hunt,Small Business,79605,Abilene,Texas,Central
825,Marvin Hunt,Small Business,79605,Abilene,Texas,Central
825,Marvin Hunt,Small Business,79605,Abilene,Texas,Central
1943,Larry Hahn,Consumer,72756,Rogers,Arkansas,South
1547,Jean Bryan,Corporate,46368,Portage,Indiana,Central
1547,Jean Bryan,Corporate,46368,Portage,Indiana,Central
983,Sue Drake,Corporate,72143,Searcy,Arkansas,South
375,Sandra Sharma,Small Business,37814,Morristown,Tennessee,South
2854,Brian Norman,Consumer,98146,Burien,Washington,West
2854,Brian Norman,Consumer,98146,Burien,Washington,West
2355,Clyde Burnett,Consumer,92236,Coachella,California,West
230,Jack Horne,Home Office,84107,Murray,Utah,West
230,Jack Horne,Home Office,84107,Murray,Utah,West
2892,Benjamin Porter,Consumer,48154,Livonia,Michigan,Central
2893,Kathryn Tate,Consumer,48071,Madison Heights,Michigan,Central
2681,Marc Bowles,Corporate,53150,Muskego,Wisconsin,Central
524,Gina McKnight,Consumer,37922,Farragut,Tennessee,South
524,Gina McKnight,Consumer,37922,Farragut,Tennessee,South
2503,Neil Jacobson,Home Office,77489,Missouri City,Texas,Central
2884,Stuart C Robinson,Consumer,44039,North Ridgeville,Ohio,East
2884,Stuart C Robinson,Consumer,44039,North Ridgeville,Ohio,East
1183,Becky O'Brien,Home Office,84663,Springville,Utah,West
2018,Tracey Garcia,Corporate,15235,Penn Hills,Pennsylvania,East
1899,Willie Gray,Consumer,1028,East Longmeadow,Massachusetts,East
1900,Deborah Bradshaw,Consumer,2186,Milton,Massachusetts,East
1903,Rick Bland,Consumer,5701,Rutland,Vermont,East
514,Meredith Brandon,Consumer,76067,Mineral Wells,Texas,Central
514,Meredith Brandon,Consumer,76067,Mineral Wells,Texas,Central
2286,Larry Langston,Corporate,29301,Spartanburg,South Carolina,South
2286,Larry Langston,Corporate,29301,Spartanburg,South Carolina,South
2286,Larry Langston,Corporate,29301,Spartanburg,South Carolina,South
2215,Christopher High,Corporate,44646,Massillon,Ohio,East
1386,Miriam Drake,Home Office,46342,Hobart,Indiana,Central
1712,Regina Langley,Corporate,30907,Martinez,Georgia,South
1712,Regina Langley,Corporate,30907,Martinez,Georgia,South
1712,Regina Langley,Corporate,30907,Martinez,Georgia,South
3265,Glenn Morgan,Corporate,94533,Fairfield,California,West
3270,Harry Dodson Walsh,Corporate,5701,Rutland,Vermont,East
3333,Marc Simon,Home Office,21222,Dundalk,Maryland,East
3031,Jason Bell,Small Business,97005,Beaverton,Oregon,West
672,Brian Leach,Small Business,50208,Newton,Iowa,Central
672,Brian Leach,Small Business,50208,Newton,Iowa,Central
3375,Jonathan Hong,Consumer,20832,Olney,Maryland,East
685,Norman Burnette,Small Business,77373,Spring,Texas,Central
3058,Russell Nichols,Corporate,5451,Essex Junction,Vermont,East
3056,Bonnie Carver Huang,Corporate,1095,Wilbraham,Massachusetts,East
1867,Roger Barnett Goodman,Corporate,5701,Rutland,Vermont,East
2479,Julie Lang,Corporate,70364,Houma,Louisiana,South
1777,Miriam Greenberg,Consumer,46383,Valparaiso,Indiana,Central
1777,Miriam Greenberg,Consumer,46383,Valparaiso,Indiana,Central
1777,Miriam Greenberg,Consumer,46383,Valparaiso,Indiana,Central
1793,Derek Jernigan,Small Business,61401,Galesburg,Illinois,Central
1949,Dana Waller,Small Business,59715,Bozeman,Montana,West
3179,Marie Pittman,Corporate,55060,Owatonna,Minnesota,Central
2880,Grace Black,Small Business,33160,North Miami Beach,Florida,South
2880,Grace Black,Small Business,33160,North Miami Beach,Florida,South
3303,Carole Creech,Home Office,33461,Lake Worth,Florida,South
3303,Carole Creech,Home Office,33461,Lake Worth,Florida,South
1418,Rebecca Lindsey,Corporate,46901,Kokomo,Indiana,Central
1066,Stacey Bowers,Corporate,60409,Calumet City,Illinois,Central
3208,Jackie Wu,Corporate,94704,Berkeley,California,West
1896,Allen Garrett,Corporate,84015,Clearfield,Utah,West
1927,Earl Alston,Home Office,29611,Greenville,South Carolina,South
1375,Louis Riddle,Home Office,6408,Cheshire,Connecticut,East
1379,Gilbert Lang,Home Office,1832,Haverhill,Massachusetts,East
2779,Jacob Burgess,Corporate,27893,Wilson,North Carolina,South
3287,Mary Norman,Small Business,95746,Granite Bay,California,West
2724,Erika Clapp,Corporate,37421,Chattanooga,Tennessee,South
2724,Erika Clapp,Corporate,37421,Chattanooga,Tennessee,South
406,June Frank Hammond,Small Business,8360,South Vineland,New Jersey,East
2188,Shelley Grant,Corporate,65109,Jefferson City,Missouri,Central
2188,Shelley Grant,Corporate,65109,Jefferson City,Missouri,Central
2014,Cathy Simon,Home Office,51503,Council Bluffs,Iowa,Central
838,Gary Walton,Consumer,91745,Hacienda Heights,California,West
838,Gary Walton,Consumer,91745,Hacienda Heights,California,West
1679,Jeanne Nguyen,Consumer,45324,Fairborn,Ohio,East
1680,Esther Whitaker,Consumer,45014,Fairfield,Ohio,East
393,Shawn Combs,Corporate,13021,Auburn,New York,East
1117,Samantha Koch,Home Office,85705,Tucson,Arizona,West
2699,Marcia Greenberg,Corporate,86442,Bullhead City,Arizona,West
148,Sidney Cox,Small Business,5451,Essex Junction,Vermont,East
2369,Mike G Hartman,Consumer,33024,Pembroke Pines,Florida,South
2218,Hilda Fletcher,Home Office,76543,Harker Heights,Texas,Central
1293,Martin Underwood,Small Business,75601,Longview,Texas,Central
618,Robert Cowan,Consumer,81007,Pueblo West,Colorado,West
2787,Rodney Kearney,Consumer,70003,Metairie,Louisiana,South
2787,Rodney Kearney,Consumer,70003,Metairie,Louisiana,South
3331,Elisabeth Shaw,Corporate,32174,Ormond Beach,Florida,South
133,Gayle Keith,Corporate,97128,Mcminnville,Oregon,West
2894,James Li,Home Office,48640,Midland,Michigan,Central
2377,Ryan Taylor,Corporate,60025,Glenview,Illinois,Central
2377,Ryan Taylor,Corporate,60025,Glenview,Illinois,Central
2893,Kathryn Tate,Corporate,48071,Madison Heights,Michigan,Central
2894,James Li,Corporate,48640,Midland,Michigan,Central
1242,Dan Hoover,Small Business,35020,Bessemer,Alabama,South
1533,Nicole Reid,Corporate,63130,University City,Missouri,Central
1533,Nicole Reid,Corporate,63130,University City,Missouri,Central
1523,Rodney Reed,Consumer,5201,Bennington,Vermont,East
1520,Lois Barnett,Consumer,1545,Shrewsbury,Massachusetts,East
185,Carolyn Blackwell,Small Business,2540,Falmouth,Massachusetts,East
1750,Constance Britt,Consumer,73110,Midwest City,Oklahoma,Central
1251,Leah Huff,Home Office,61821,Champaign,Illinois,Central
2048,Ricky Dougherty,Consumer,57006,Brookings,South Dakota,Central
191,Gerald Kearney,Corporate,60505,Aurora,Illinois,Central
191,Gerald Kearney,Corporate,60505,Aurora,Illinois,Central
1558,Kathy Norman,Consumer,22204,Arlington,Virginia,South
2827,Edith McDaniel,Corporate,92020,El Cajon,California,West
2926,Derek Tuttle,Corporate,29801,Aiken,South Carolina,South
679,Katie Dougherty,Corporate,98387,Spanaway,Washington,West
679,Katie Dougherty,Corporate,98387,Spanaway,Washington,West
679,Katie Dougherty,Corporate,98387,Spanaway,Washington,West
680,Laurence Poe,Corporate,99207,Spokane,Washington,West
2291,Maxine Joyner,Corporate,55016,Cottage Grove,Minnesota,Central
2291,Maxine Joyner,Corporate,55016,Cottage Grove,Minnesota,Central
2308,Laurence Cummings,Small Business,33971,Lehigh Acres,Florida,South
2313,Hazel Lindsay,Small Business,39560,Long Beach,Mississippi,South
2313,Hazel Lindsay,Small Business,39560,Long Beach,Mississippi,South
1816,Danielle Schneider,Consumer,48187,Canton,Michigan,Central
1816,Danielle Schneider,Consumer,48187,Canton,Michigan,Central
3279,Ricky Allred,Home Office,29203,Columbia,South Carolina,South
1171,Floyd Hill Dorsey,Consumer,19805,Wilmington,Delaware,East
1171,Floyd Hill Dorsey,Consumer,19805,Wilmington,Delaware,East
521,Donald Montgomery,Small Business,97206,Portland,Oregon,West
1371,Valerie Moss,Corporate,76308,Wichita Falls,Texas,Central
661,Emma Leach,Consumer,90604,Whittier,California,West
546,Pam Francis,Corporate,78666,San Marcos,Texas,Central
2346,Sylvia Kumar,Corporate,40258,Pleasure Ridge Park,Kentucky,South
2347,Virginia Gill,Corporate,40475,Richmond,Kentucky,South
2764,Arnold Johnson,Corporate,7601,Hackensack,New Jersey,East
2760,Evan Adkins,Corporate,6708,Waterbury,Connecticut,East
1117,Samantha Koch,Home Office,85705,Tucson,Arizona,West
2059,Nathan Newton,Corporate,27260,High Point,North Carolina,South
2059,Nathan Newton,Corporate,27260,High Point,North Carolina,South
1584,Milton Davenport,Corporate,7042,Montclair,New Jersey,East
3273,Betty Cross,Small Business,11703,North Babylon,New York,East
3273,Betty Cross,Small Business,11703,North Babylon,New York,East
310,Florence Clayton,Consumer,90260,Lawndale,California,West
1957,Ted Crowder,Consumer,63130,University City,Missouri,Central
1957,Ted Crowder,Consumer,63130,University City,Missouri,Central
2490,Pauline Finch,Consumer,92627,Costa Mesa,California,West
642,Jan Cross,Corporate,60544,Plainfield,Illinois,Central
1141,Nancy Bennett,Home Office,77901,Victoria,Texas,Central
221,Colleen Wilcox,Home Office,60453,Oak Lawn,Illinois,Central
221,Colleen Wilcox,Home Office,60453,Oak Lawn,Illinois,Central
830,Douglas Sutton,Corporate,80033,Wheat Ridge,Colorado,West
2741,Megan York,Small Business,83605,Caldwell,Idaho,West
1782,Lawrence Dennis,Home Office,92672,San Clemente,California,West
2593,Anne Schultz,Corporate,30605,Athens,Georgia,South
593,Joel Huffman,Small Business,60517,Woodridge,Illinois,Central
2039,Evelyn Garcia,Small Business,28352,Laurinburg,North Carolina,South
1371,Valerie Moss,Corporate,76308,Wichita Falls,Texas,Central
1371,Valerie Moss,Corporate,76308,Wichita Falls,Texas,Central
1371,Valerie Moss,Corporate,76308,Wichita Falls,Texas,Central
1712,Regina Langley,Corporate,30907,Martinez,Georgia,South
1712,Regina Langley,Corporate,30907,Martinez,Georgia,South
1350,Jackie Burke,Home Office,33055,Carol City,Florida,South
1350,Jackie Burke,Home Office,33055,Carol City,Florida,South
1089,Jon Padgett,Corporate,60441,Romeoville,Illinois,Central
1093,Roy Briggs,Corporate,63376,Saint Peters,Missouri,Central
375,Sandra Sharma,Small Business,37814,Morristown,Tennessee,South
375,Sandra Sharma,Small Business,37814,Morristown,Tennessee,South
594,Charlie Moore,Consumer,46016,Anderson,Indiana,Central
594,Charlie Moore,Consumer,46016,Anderson,Indiana,Central
1148,Eleanor Erickson,Corporate,6611,Trumbull,Connecticut,East
2282,Jimmy Waters,Home Office,53713,Fitchburg,Wisconsin,Central
572,Nancy White,Home Office,60068,Park Ridge,Illinois,Central
66,Arlene Rouse,Corporate,92563,Murrieta,California,West
1583,Evan Shore,Corporate,8401,Atlantic City,New Jersey,East
1581,Allison Gunter,Corporate,2457,Wellesley,Massachusetts,East
1979,Marianne Weiner Ennis,Corporate,80122,Littleton,Colorado,West
1141,Nancy Bennett,Home Office,77901,Victoria,Texas,Central
251,Joann Davidson Rich,Corporate,55901,Rochester,Minnesota,Central
2249,Priscilla Allred,Home Office,18504,Scranton,Pennsylvania,East
2249,Priscilla Allred,Home Office,18504,Scranton,Pennsylvania,East
485,Edward Leonard,Corporate,93727,Fresno,California,West
490,Jeff Lassiter,Corporate,7042,Montclair,New Jersey,East
53,Sidney Russell Austin,Corporate,98052,Redmond,Washington,West
2463,Jane Howell,Corporate,70802,Baton Rouge,Louisiana,South
2463,Jane Howell,Corporate,70802,Baton Rouge,Louisiana,South
354,Joanna Hill,Home Office,85338,Goodyear,Arizona,West
354,Joanna Hill,Home Office,85338,Goodyear,Arizona,West
1502,Renee Huang,Small Business,33065,Coral Springs,Florida,South
1847,Glen Horowitz,Corporate,11741,Holbrook,New York,East
1962,Sean Burton,Home Office,48601,Saginaw,Michigan,Central
1962,Sean Burton,Home Office,48601,Saginaw,Michigan,Central
1962,Sean Burton,Home Office,48601,Saginaw,Michigan,Central
3000,Priscilla Allen,Corporate,48342,Pontiac,Michigan,Central
1339,James Perez,Home Office,62234,Collinsville,Illinois,Central
1339,James Perez,Home Office,62234,Collinsville,Illinois,Central
2715,Becky Farmer,Corporate,48911,Lansing,Michigan,Central
197,Samantha Weaver,Small Business,66212,Overland Park,Kansas,Central
1979,Marianne Weiner Ennis,Corporate,80122,Littleton,Colorado,West
925,Ruth Dudley,Small Business,4330,Augusta,Maine,East
1131,Benjamin Strauss,Home Office,79907,El Paso,Texas,Central
1847,Glen Horowitz,Home Office,11741,Holbrook,New York,East
1847,Glen Horowitz,Home Office,11741,Holbrook,New York,East
2089,Annie Odom,Corporate,10956,New City,New York,East
2089,Annie Odom,Corporate,10956,New City,New York,East
2089,Annie Odom,Corporate,10956,New City,New York,East
2931,Faye Hanna,Corporate,95630,El Dorado Hills,California,West
2931,Faye Hanna,Corporate,95630,El Dorado Hills,California,West
1811,Timothy S Connolly,Corporate,27288,Eden,North Carolina,South
1811,Timothy S Connolly,Corporate,27288,Eden,North Carolina,South
1811,Timothy S Connolly,Corporate,27288,Eden,North Carolina,South
3151,Glenda Hunter,Corporate,92277,Twentynine Palms,California,West
3151,Glenda Hunter,Corporate,92277,Twentynine Palms,California,West
2779,Jacob Burgess,Corporate,27893,Wilson,North Carolina,South
263,Carlos Hess,Home Office,44106,Cleveland Heights,Ohio,East
263,Carlos Hess,Home Office,44106,Cleveland Heights,Ohio,East
1471,Danielle Daniel,Home Office,43081,Westerville,Ohio,East
3132,Anita Kang,Corporate,60060,Mundelein,Illinois,Central
3168,Nicholas Donnelly,Small Business,33952,Port Charlotte,Florida,South
3168,Nicholas Donnelly,Small Business,33952,Port Charlotte,Florida,South
2639,Marianne Connor,Consumer,88201,Roswell,New Mexico,West
2637,Julian French,Consumer,31088,Warner Robins,Georgia,South
2342,Danny Francis Bell,Corporate,60139,Glendale Heights,Illinois,Central
546,Pam Francis,Corporate,78666,San Marcos,Texas,Central
627,Scott McKenna,Corporate,43952,Steubenville,Ohio,East
3133,Kristine Singleton,Corporate,60540,Naperville,Illinois,Central
3133,Kristine Singleton,Corporate,60540,Naperville,Illinois,Central
3133,Kristine Singleton,Corporate,60540,Naperville,Illinois,Central
3133,Kristine Singleton,Corporate,60540,Naperville,Illinois,Central
1989,David Weaver,Home Office,84117,Holladay,Utah,West
2418,Kyle Fink,Consumer,23805,Petersburg,Virginia,South
2418,Kyle Fink,Consumer,23805,Petersburg,Virginia,South
2089,Annie Odom,Corporate,10956,New City,New York,East
1653,Charles Cline,Corporate,91360,Thousand Oaks,California,West
3303,Carole Creech,Home Office,33461,Lake Worth,Florida,South
3245,Erica Cowan,Small Business,3110,Bedford,New Hampshire,East
605,Alison Peters Wooten,Home Office,11795,West Islip,New York,East
2865,Roberta Mitchell,Corporate,75460,Paris,Texas,Central
2004,James Dickinson Ball,Home Office,59715,Bozeman,Montana,West
2004,James Dickinson Ball,Home Office,59715,Bozeman,Montana,West
3151,Glenda Hunter,Corporate,92277,Twentynine Palms,California,West
2075,Ronald Park,Corporate,65203,Columbia,Missouri,Central
3379,Annette McIntyre,Corporate,30144,Kennesaw,Georgia,South
1809,Marguerite Reed,Corporate,36330,Enterprise,Alabama,South
2854,Brian Norman,Consumer,98146,Burien,Washington,West
421,Scott Feldman,Small Business,7201,Elizabeth,New Jersey,East
