Row ID,Order ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Day-of-the-month,Week,Month,Quarter,Year,Process Time Difference
21124,88128,Critical,0.05,20.99,0.99,542,Jim Shah,Regular Air,Home Office,Technology,Telephones and Communication,Wrap Bag,Accessory25,0.57,West,California,Santa Ana,92704,3/3/2012,3/5/2012,150.1647,12,217.63,3,9,3,1,2012,2 days 0 hrs 0 mins 
21125,88520,Critical,0.1,4.54,5.83,125,Linda Faulkner,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Avery® Durable Plastic 1"" Binders",0.36,Central,Texas,Rowlett,75088,8/29/2013,8/31/2013,-6.226652,2,12.47,29,35,8,3,2013,2 days 0 hrs 0 mins 
21126,88520,Critical,0.01,3.28,3.97,126,James Osborne,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 337,0.56,Central,Texas,San Angelo,76903,8/29/2013,8/31/2013,-39.13096,20,72.17,29,35,8,3,2013,2 days 0 hrs 0 mins 
21127,86810,Not Specified,0.04,270.98,50,3172,Gilbert Washington,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,0.77,West,California,Twentynine Palms,92277,7/21/2013,7/22/2013,-414.7776,1,280.45,21,30,7,3,2013,1 days 0 hrs 0 mins 
21128,88552,Low,0.07,180.98,30,3151,Glenda Hunter,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,0.69,West,California,Twentynine Palms,92277,3/28/2013,4/4/2013,241.06,8,1394.63,28,13,3,1,2013,7 days 0 hrs 0 mins 
21129,88552,Low,0.02,10.31,1.79,3151,Glenda Hunter,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",0.38,West,California,Twentynine Palms,92277,3/28/2013,4/4/2013,74.2095,10,107.55,28,13,3,1,2013,7 days 0 hrs 0 mins 
21130,88243,Not Specified,0,20.98,8.83,3076,Peter Hardy,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Premium Transparent Presentation Covers by GBC,0.37,East,Ohio,Stow,44224,6/10/2011,6/10/2011,49.827,5,115.4,10,24,6,2,2011,0 days 0 hrs 0 mins 
21131,88243,Not Specified,0.03,5.68,1.46,3076,Peter Hardy,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",0.39,East,Ohio,Stow,44224,6/10/2011,6/11/2011,15.972,4,23.67,10,24,6,2,2011,1 days 0 hrs 0 mins 
21132,88243,Not Specified,0,7.96,4.95,3077,Lynne Reid,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,Staples Plastic Wall Frames,0.41,East,Ohio,Strongsville,44136,6/10/2011,6/12/2011,28.332,7,60.33,10,24,6,2,2011,2 days 0 hrs 0 mins 
21133,88493,High,0.03,60.98,49,1546,Tommy Mullins,Regular Air,Corporate,Office Supplies,Appliances,Large Box,Euro Pro Shark Stick Mini Vacuum,0.59,Central,Indiana,Noblesville,46060,10/11/2011,10/13/2011,-732.9204,11,679.62,11,42,10,4,2011,2 days 0 hrs 0 mins 
21134,88493,High,0.02,290.98,69,1546,Tommy Mullins,Regular Air,Corporate,Furniture,Tables,Large Box,Hon 5100 Series Wood Tables,0.67,Central,Indiana,Noblesville,46060,10/11/2011,10/13/2011,37.0944,10,2910.12,11,42,10,4,2011,2 days 0 hrs 0 mins 
21135,88493,High,0.1,7.99,5.03,1544,Joanna Beatty,Regular Air,Corporate,Technology,Telephones and Communication,Medium Box,Bell Sonecor JB700 Caller ID,0.6,Central,Illinois,Plainfield,60544,10/11/2011,10/13/2011,-175.36068,20,125.41,11,42,10,4,2011,2 days 0 hrs 0 mins 
21136,91066,Medium,0.04,90.97,28,485,Edward Leonard,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Lexmark Z55se Color Inkjet Printer,0.38,West,California,Fresno,93727,4/28/2013,4/29/2013,547.0251,9,792.79,28,18,4,2,2013,1 days 0 hrs 0 mins 
21137,87513,Critical,0.05,1.7,1.99,2947,Kathy Turner,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,BASF Silver 74 Minute CD-R,0.51,East,New York,Depew,14043,11/9/2011,11/10/2011,6.14,17,29.7,9,46,11,4,2011,1 days 0 hrs 0 mins 
21138,87711,High,0.04,7.64,1.39,49,Terri Lyons,Express Air,Corporate,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",0.36,Central,Illinois,Streamwood,60107,5/18/2011,5/19/2011,7.27,1,15.42,18,21,5,2,2011,1 days 0 hrs 0 mins 
21139,87475,Medium,0.02,56.96,13.22,3375,Jonathan Hong,Regular Air,Home Office,Office Supplies,Appliances,Small Box,"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",0.56,East,Maryland,Olney,20832,5/7/2011,5/7/2011,245.88,10,579.68,7,19,5,2,2011,0 days 0 hrs 0 mins 
21140,86320,Critical,0.03,8.85,5.6,593,Joel Huffman,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,GBC Standard Plastic Binding Systems Combs,0.36,Central,Illinois,Woodridge,60517,2/8/2012,2/8/2012,-11.799,4,37.43,8,6,2,1,2012,0 days 0 hrs 0 mins 
21141,88875,Medium,0,83.93,19.99,1938,Franklin Spencer,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,Airmail Envelopes,0.38,Central,Kansas,Emporia,66801,7/18/2012,7/20/2012,-44.18,1,93.11,18,29,7,3,2012,2 days 0 hrs 0 mins 
21142,88003,Critical,0.07,17.67,8.99,956,Tom Wiley,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,"Executive Impressions 12"" Wall Clock",0.47,East,Delaware,Dover,19901,1/20/2012,1/22/2012,-34.4472,2,36.75,20,3,1,1,2012,2 days 0 hrs 0 mins 
21143,88003,Critical,0.03,8.67,3.5,957,Brooke M Wood,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Staples 4 Outlet Surge Protector,0.58,East,Delaware,Newark,19711,1/20/2012,1/22/2012,-24.5148,14,118.72,20,3,1,1,2012,2 days 0 hrs 0 mins 
21144,88003,Critical,0.03,99.99,19.99,957,Brooke M Wood,Express Air,Consumer,Technology,Computer Peripherals,Small Box,U.S. Robotics 56K Internet Call Modem,0.5,East,Delaware,Newark,19711,1/20/2012,1/22/2012,-303.9116,1,100.96,20,3,1,1,2012,2 days 0 hrs 0 mins 
21145,90600,Medium,0.08,213.45,14.7,1625,Molly Browning,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Panasonic KX-P2130 Dot Matrix Printer,0.59,East,New York,Glen Cove,11542,3/27/2010,3/29/2010,1674.7542,12,2427.18,27,13,3,1,2010,2 days 0 hrs 0 mins 
21146,90600,Medium,0.1,55.98,13.88,1625,Molly Browning,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1882,0.36,East,New York,Glen Cove,11542,3/27/2010,3/29/2010,300.0465,8,434.85,27,13,3,1,2010,2 days 0 hrs 0 mins 
21147,90600,Medium,0,16.06,8.34,1625,Molly Browning,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",0.59,East,New York,Glen Cove,11542,3/27/2010,3/28/2010,-28.09,1,19.16,27,13,3,1,2010,1 days 0 hrs 0 mins 
21148,91279,Critical,0.06,7.7,3.68,2004,James Dickinson Ball,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,Deflect-O® Glasstique™ Clear Desk Accessories,0.52,West,Montana,Bozeman,59715,5/20/2013,5/23/2013,-9.78,10,78.6,20,21,5,2,2013,3 days 0 hrs 0 mins 
21149,87197,Critical,0.02,5.18,2.04,1726,Robyn Buchanan,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,Array® Memo Cubes,0.36,East,Ohio,Huber Heights,45424,6/29/2011,7/1/2011,17.028,6,32.09,29,27,6,2,2011,2 days 0 hrs 0 mins 
21150,87197,Critical,0.04,218.75,69.64,1726,Robyn Buchanan,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,East,Ohio,Huber Heights,45424,6/29/2011,7/1/2011,-422.9225,13,2292.05,29,27,6,2,2011,2 days 0 hrs 0 mins 
21151,87805,Low,0.09,63.94,14.48,403,Toni Christian,Regular Air,Small Business,Furniture,Office Furnishings,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",0.46,East,Maine,Bangor,4401,4/3/2011,4/8/2011,323.6031,8,468.99,3,15,4,2,2011,5 days 0 hrs 0 mins 
21152,87805,Low,0.03,150.98,66.27,401,Teresa Brewer,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,Bush Mission Pointe Library,0.65,West,California,Lodi,95240,4/3/2011,4/3/2011,-1061.68,12,1774.7,3,15,4,2,2011,0 days 0 hrs 0 mins 
21153,88406,Medium,0.02,95.95,74.35,2115,Jeffrey Lloyd,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Bevis Steel Folding Chairs,0.57,South,Virginia,Oakton,22124,10/29/2010,11/1/2010,636.522,14,1377.46,29,44,10,4,2010,3 days 0 hrs 0 mins 
21154,86106,Low,0.05,73.98,14.52,3043,Ruby Horowitz,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Keytronic French Keyboard,0.65,Central,Kansas,Kansas City,66104,4/15/2011,4/20/2011,-243.02,1,73.19,15,16,4,2,2011,5 days 0 hrs 0 mins 
21155,90119,Not Specified,0.05,30.98,6.5,1279,Josephine Rao,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Belkin ErgoBoard™ Keyboard,0.64,Central,Indiana,Hammond,46324,12/22/2011,12/24/2011,-38.945,5,154.65,22,52,12,4,2011,2 days 0 hrs 0 mins 
21156,88708,High,0,256.99,11.25,2714,Regina Phillips,Express Air,Corporate,Technology,Computer Peripherals,Small Box,Hayes Optima 56K V.90 Internal Voice Modem,0.51,Central,Michigan,Kentwood,49508,10/29/2012,10/30/2012,3121.4496,18,4772.09,29,44,10,4,2012,1 days 0 hrs 0 mins 
21157,88708,High,0.05,3.95,2,2714,Regina Phillips,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Advantus Map Pennant Flags and Round Head Tacks,0.53,Central,Michigan,Kentwood,49508,10/29/2012,10/30/2012,-8.3484,4,16.46,29,44,10,4,2012,1 days 0 hrs 0 mins 
21158,90071,Not Specified,0.05,1.68,0.7,1053,George Bowen,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 308,0.6,West,Arizona,Sun City,85351,9/26/2011,9/29/2011,-3.89,5,8.3,26,40,9,3,2011,3 days 0 hrs 0 mins 
21159,90090,Low,0.07,280.98,57,2131,Mary Hewitt,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,0.78,Central,Missouri,Gladstone,64118,1/11/2013,1/11/2013,-476.904,10,2812.32,11,2,1,1,2013,0 days 0 hrs 0 mins 
21160,90090,Low,0.08,500.98,28.14,2131,Mary Hewitt,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",0.38,Central,Missouri,Gladstone,64118,1/11/2013,1/16/2013,1322.9715,4,1917.35,11,2,1,1,2013,5 days 0 hrs 0 mins 
21161,89160,Medium,0.1,65.99,5.63,2227,Wallace Mack,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2190,0.56,East,Pennsylvania,Plum,15239,4/17/2013,4/18/2013,334.53,10,511.07,17,16,4,2,2013,1 days 0 hrs 0 mins 
21162,89650,Low,0.1,67.84,0.99,354,Joanna Hill,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Fellowes Command Center 5-outlet power strip,0.58,West,Arizona,Goodyear,85338,10/9/2012,10/11/2012,640.4764,19,1171.67,9,41,10,4,2012,2 days 0 hrs 0 mins 
21163,89940,Low,0.02,10.06,2.06,1777,Miriam Greenberg,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,Riverleaf Stik-Withit® Designer Note Cubes®,0.39,Central,Indiana,Valparaiso,46383,7/3/2010,7/8/2010,90.6246,13,131.34,3,27,7,3,2010,5 days 0 hrs 0 mins 
21164,87870,Not Specified,0.07,6.48,6.65,2110,Clyde Norman,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1966,0.36,South,North Carolina,Jacksonville,28540,7/3/2012,7/3/2012,-3.962,15,98.94,3,27,7,3,2012,0 days 0 hrs 0 mins 
21165,89173,Low,0.1,110.98,35,313,Ruth Stout,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,"Carina Mini System Audio Rack, Model AR050B",0.82,West,California,Foster City,94404,12/7/2013,12/12/2013,-79.03056,1,119.38,7,49,12,4,2013,5 days 0 hrs 0 mins 
21166,87602,Medium,0,4.91,5.68,1315,Adam Saunders Gray,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,West,Colorado,Colorado Springs,80906,3/30/2010,3/31/2010,-95.0475,9,48.3,30,14,3,1,2010,1 days 0 hrs 0 mins 
21167,87602,Medium,0.04,5.34,2.99,1316,Marion Lindsey,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,West,Colorado,Commerce City,80022,3/30/2010,4/1/2010,3.451,11,58.81,30,14,3,1,2010,2 days 0 hrs 0 mins 
21168,87602,Medium,0.06,55.99,5,1316,Marion Lindsey,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory6,0.8,West,Colorado,Commerce City,80022,3/30/2010,4/1/2010,-275.253,1,47.38,30,14,3,1,2010,2 days 0 hrs 0 mins 
21169,86187,Medium,0.06,1.26,0.7,2746,Laurence Greer,Express Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Bagged Rubber Bands,0.81,West,Idaho,Lewiston,83501,4/5/2012,4/5/2012,-16.3,10,13.27,5,14,4,2,2012,0 days 0 hrs 0 mins 
21170,89969,Critical,0.05,262.11,62.74,162,Erin Erickson,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bevis Boat-Shaped Conference Table,0.75,West,Washington,Redmond,98052,11/21/2013,11/23/2013,343.39248,24,6031.88,21,47,11,4,2013,2 days 0 hrs 0 mins 
21171,89184,Critical,0.1,130.98,30,2385,Janice Frye,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,West,New Mexico,Las Cruces,88001,5/22/2010,5/24/2010,-592.43,18,2259.99,22,21,5,2,2010,2 days 0 hrs 0 mins 
21172,89190,Low,0.08,19.98,4,2385,Janice Frye,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Belkin 105-Key Black Keyboard,0.68,West,New Mexico,Las Cruces,88001,5/22/2013,5/26/2013,-53.82,6,113.76,22,21,5,2,2013,4 days 0 hrs 0 mins 
21173,88313,High,0.06,2.52,4.28,2579,Marshall Sutherland,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",0.44,South,Alabama,Phenix City,36869,11/10/2013,11/12/2013,195.834,1,6.77,10,46,11,4,2013,2 days 0 hrs 0 mins 
21174,85908,High,0.05,5.98,4.38,817,Rhonda Wong,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",0.75,East,Vermont,Rutland,5701,8/17/2011,8/19/2011,-60.4292,15,92.26,17,34,8,3,2011,2 days 0 hrs 0 mins 
21175,85908,High,0,7.89,2.82,814,Eddie Chandler,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,"Staples Vinyl Coated Paper Clips, 800/Box",0.4,East,Maine,Saco,4072,8/17/2011,8/20/2011,31.8052,8,64.37,17,34,8,3,2011,3 days 0 hrs 0 mins 
21176,86894,Not Specified,0.01,4.48,49,2489,Craig Liu,Regular Air,Home Office,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,West,California,Concord,94521,12/10/2012,12/11/2012,-446.695,10,70.19,10,50,12,4,2012,1 days 0 hrs 0 mins 
21177,86894,Not Specified,0.02,130.98,30,2489,Craig Liu,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",0.78,West,California,Concord,94521,12/10/2012,12/12/2012,-143.81,23,3026.67,10,50,12,4,2012,2 days 0 hrs 0 mins 
21178,86894,Not Specified,0.09,15.98,6.5,2489,Craig Liu,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.48,West,California,Concord,94521,12/10/2012,12/12/2012,-26.22,2,34.08,10,50,12,4,2012,2 days 0 hrs 0 mins 
21179,86081,Not Specified,0.08,11.7,5.63,1238,April Bowers,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes Binding Cases,0.4,Central,Texas,Cedar Hill,75104,2/14/2012,2/15/2012,2.7285,8,90.36,14,7,2,1,2012,1 days 0 hrs 0 mins 
21180,86081,Not Specified,0,2.78,1.34,1238,April Bowers,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Drawing Pencil Set,0.45,Central,Texas,Cedar Hill,75104,2/14/2012,2/16/2012,10.59,10,30.66,14,7,2,1,2012,2 days 0 hrs 0 mins 
21181,86081,Not Specified,0.01,6.98,9.69,1238,April Bowers,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Eldon Shelf Savers™ Cubes and Bins,0.83,Central,Texas,Cedar Hill,75104,2/14/2012,2/16/2012,-219.92,8,58.71,14,7,2,1,2012,2 days 0 hrs 0 mins 
21182,86081,Not Specified,0.05,205.99,3,1238,April Bowers,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,6185,0.58,Central,Texas,Cedar Hill,75104,2/14/2012,2/16/2012,843.5802,7,1222.58,14,7,2,1,2012,2 days 0 hrs 0 mins 
21183,90671,Medium,0.08,27.48,4,122,Miriam Proctor,Regular Air,Home Office,Technology,Computer Peripherals,Small Box,Belkin MediaBoard 104- Keyboard,0.75,West,California,Visalia,93277,4/30/2012,5/1/2012,-103.23,1,26.28,30,18,4,2,2012,1 days 0 hrs 0 mins 
21184,88387,Critical,0.09,28.48,1.99,1014,Theresa Winters,Regular Air,Home Office,Technology,Computer Peripherals,Small Pack,"Memorex 4.7GB DVD+RW, 3/Pack",0.4,South,Arkansas,Bryant,72022,3/1/2010,3/2/2010,-17.15,6,160.17,1,10,3,1,2010,1 days 0 hrs 0 mins 
21185,88387,Critical,0,2.08,5.33,1014,Theresa Winters,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Eldon® Wave Desk Accessories,0.43,South,Arkansas,Bryant,72022,3/1/2010,3/3/2010,-29.54,3,7.47,1,10,3,1,2010,2 days 0 hrs 0 mins 
21186,88387,Critical,0.06,45.99,4.99,1014,Theresa Winters,Express Air,Home Office,Technology,Telephones and Communication,Small Box,KF 788,0.56,South,Arkansas,Bryant,72022,3/1/2010,3/2/2010,-329.784,10,370.81,1,10,3,1,2010,1 days 0 hrs 0 mins 
21187,91281,Medium,0.01,1.7,1.99,474,Rita Kahn Ward,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,BASF Silver 74 Minute CD-R,0.51,East,Maine,Portland,4101,5/30/2011,6/2/2011,-20.68,5,9.6,30,23,5,2,2011,3 days 0 hrs 0 mins 
21188,90111,Medium,0.04,14.03,9.37,2273,Debra Block,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Project Tote Personal File,0.56,Central,Texas,Harlingen,78550,4/6/2011,4/7/2011,-120.48,8,115.41,6,15,4,2,2011,1 days 0 hrs 0 mins 
21189,87891,Critical,0.03,6.69,3.1,2099,Nathan Fox,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",0.36,South,South Carolina,Myrtle Beach,29577,9/13/2011,9/15/2011,-250.1884,5,35.62,13,38,9,3,2011,2 days 0 hrs 0 mins 
21190,91286,Medium,0.05,12.88,4.59,2458,Troy Casey,Regular Air,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,Martin-Yale Premier Letter Opener,0.82,Central,Minnesota,Edina,55410,11/23/2010,11/25/2010,5.98,3,42.35,23,48,11,4,2010,2 days 0 hrs 0 mins 
21191,86540,Not Specified,0.07,276.2,24.49,1259,Keith Hobbs,Regular Air,Home Office,Furniture,Chairs & Chairmats,Large Box,SAFCO Arco Folding Chair,0.51,South,Kentucky,Danville,40422,11/18/2011,11/19/2011,6.576,29,7767.97,18,47,11,4,2011,1 days 0 hrs 0 mins 
21192,90777,Low,0.03,304.99,19.99,1796,Carlos Johnson,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Hi-Tech Manual Binding System,0.4,West,California,San Francisco,94110,10/16/2011,10/20/2011,3189.1248,15,4621.92,16,43,10,4,2011,4 days 0 hrs 0 mins 
21193,88732,Critical,0.06,4.98,4.72,1391,Carolyn Greer,Express Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1949,0.36,West,California,Sunnyvale,94086,6/25/2011,6/26/2011,-33.28,12,66.29,25,26,6,2,2011,1 days 0 hrs 0 mins 
21194,88732,Critical,0.06,348.21,40.19,1392,Leroy Boswell,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,0.62,West,California,Temecula,92592,6/25/2011,6/28/2011,1699.4769,9,2463.01,25,26,6,2,2011,3 days 0 hrs 0 mins 
21195,88732,Critical,0.02,35.99,5.99,1392,Leroy Boswell,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,West,California,Temecula,92592,6/25/2011,6/26/2011,414.0207,19,600.03,25,26,6,2,2011,1 days 0 hrs 0 mins 
21196,87663,Critical,0.07,11.7,6.96,24,Edna Thomas,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,Harmony HEPA Quiet Air Purifiers,0.5,West,California,Laguna Niguel,92677,1/13/2013,1/14/2013,-88.102,8,89.77,13,3,1,1,2013,1 days 0 hrs 0 mins 
21197,88817,Medium,0.04,6.48,10.05,2650,Joanne Chu,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1997,0.37,East,Pennsylvania,Baldwin,15234,2/2/2013,2/3/2013,-115,5,33.89,2,5,2,1,2013,1 days 0 hrs 0 mins 
21198,89219,Medium,0.06,3499.99,24.49,2454,Donna Braun,Express Air,Corporate,Technology,Copiers and Fax,Large Box,Canon imageCLASS 2200 Advanced Copier,0.37,South,Alabama,Hoover,35244,3/1/2010,3/4/2010,-68.432,1,3550.28,1,10,3,1,2010,3 days 0 hrs 0 mins 
21199,88852,Critical,0.07,4.91,0.5,1531,Jon Ayers,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery 508,0.36,South,Florida,Palm Coast,32137,7/17/2010,7/18/2010,-157.696,6,28.22,17,29,7,3,2010,1 days 0 hrs 0 mins 
21200,86427,Low,0.09,12.22,2.85,2954,William Sharma,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Aluminum Document Frame,0.55,Central,Minnesota,Maplewood,55119,12/18/2010,12/25/2010,70.6767,9,102.43,18,51,12,4,2010,7 days 0 hrs 0 mins 
21201,91292,Low,0.1,64.65,35,2365,Elisabeth Stephenson,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Space Solutions Commercial Steel Shelving,0.8,Central,Texas,Houston,77036,12/21/2012,12/28/2012,-444.035,15,908.33,21,51,12,4,2012,7 days 0 hrs 0 mins 
21202,86945,Medium,0.1,65.99,8.99,2018,Tracey Garcia,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,StarTAC Analog,0.6,East,Pennsylvania,Penn Hills,15235,5/3/2013,5/3/2013,34.362,8,434.68,3,18,5,2,2013,0 days 0 hrs 0 mins 
21203,88527,Medium,0.03,60.89,32.41,228,Colleen Andrews,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Push Button Manager's Chair, Indigo",0.56,South,North Carolina,Mint Hill,28227,4/2/2010,4/3/2010,36.354,7,450.49,2,14,4,2,2010,1 days 0 hrs 0 mins 
21204,87566,Not Specified,0,12.44,6.27,2795,Harry Burns,Regular Air,Consumer,Office Supplies,Storage & Organization,Medium Box,Eldon Simplefile® Box Office®,0.57,Central,Iowa,Mason City,50401,10/1/2013,10/2/2013,-27.92,9,118.64,1,40,10,4,2013,1 days 0 hrs 0 mins 
21205,87566,Not Specified,0.06,4.98,5.49,2797,Cameron Kendall,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1952,0.38,East,Pennsylvania,Pittsburgh,15122,10/1/2013,10/2/2013,-27.73,5,28.03,1,40,10,4,2013,1 days 0 hrs 0 mins 
